name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boston,2024-01-01,38.1,28.9,33.3,34.8,22.7,27.9,23.2,66.4,0,0,0,,0,0,14.1,7.9,349.3,1016.6,65.5,9.9,51.9,4.4,3,10,2024-01-01T07:13:34,2024-01-01T16:21:58,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-02,41,24,31.7,39,14.4,25.6,19.4,61.5,0,0,0,,0,0,14.5,10.1,279.2,1016,9.6,9.9,75.5,6.5,3,10,2024-01-02T07:13:39,2024-01-02T16:22:50,0.72,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-03,42.2,30.5,36.6,40.5,21.9,31,27,68.3,0,0,0,,0,0,14.8,11.3,301.6,1014.1,58,9.9,70.8,6.1,4,10,2024-01-03T07:13:42,2024-01-03T16:23:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-04,45,24.2,36.8,41.1,8.5,29,23.6,60.5,0,0,0,,0,0,33.5,24,300.3,1013.5,65.9,9.9,51.3,4.4,3,10,2024-01-04T07:13:42,2024-01-04T16:24:39,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-05,34.1,20.9,27.3,25,5.6,15.8,10.6,49.4,0,0,0,,0,0,33.2,21.8,298.2,1021.3,30.1,9.9,78.6,6.8,4,10,2024-01-05T07:13:39,2024-01-05T16:25:36,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-06,37.1,30.7,33.9,33.5,21,27.4,25.2,70.9,0.051,100,12.5,"rain,snow",0,0,40.3,29.7,108.7,1020.8,97.8,9.5,32.8,2.8,2,10,2024-01-06T07:13:35,2024-01-06T16:26:35,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-07,37.1,24.2,31,25.7,11.1,18.5,30.3,97.1,0.955,100,70.83,"rain,snow",5.9,0.8,35.9,28.6,39.3,1006.4,100,4,14,1.2,1,10,2024-01-07T07:13:28,2024-01-07T16:27:35,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-08,36,26.1,30.8,29.8,16.9,22.9,24.1,76.3,0,0,0,snow,0.3,1.1,24.2,15.9,304.4,1023.4,50.9,9.8,81.5,7.2,4,10,2024-01-08T07:13:18,2024-01-08T16:28:37,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-09,42.2,26.6,33.5,31.8,20,27,29.5,85.3,0.465,100,25,rain,0,0.4,39.4,31,106,1024.1,70.1,8.9,44.2,3.9,2,10,2024-01-09T07:13:06,2024-01-09T16:29:40,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-10,56,43.1,48.8,56,32.7,43.9,42,79,2,100,37.5,rain,0,0,55.1,33.2,210.3,990.1,85.4,7.7,49,4.2,3,10,2024-01-10T07:12:52,2024-01-10T16:30:44,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-11,44.1,38.9,41.7,38.9,30.1,34.7,27.7,57.7,0,0,0,,0,0,31.1,20.6,265.4,1007.7,91.8,9.9,59.5,5.3,5,10,2024-01-11T07:12:36,2024-01-11T16:31:49,0,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-12,47,35.9,40.8,47,29.1,34.9,33,74.8,0,0,0,,0,0,23.7,16,185.3,1019.3,44.6,9.9,81.8,6.9,4,10,2024-01-12T07:12:17,2024-01-12T16:32:56,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-13,59,39.9,47,59,29.6,40.9,42.8,86.6,1.443,100,45.83,rain,0,0,40.1,31,158.6,996.6,81.8,7.4,28.4,2.5,3,10,2024-01-13T07:11:55,2024-01-13T16:34:03,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-14,40.9,27,34.8,32,14.8,23.4,18.7,51.8,0,0,0,,0,0,39.4,32,249.2,1008,46.5,9.5,52.2,4.6,4,10,2024-01-14T07:11:32,2024-01-14T16:35:12,0.11,Partially cloudy,Becoming cloudy in the afternoon.,wind,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-15,32,22.9,27.9,30.7,10.6,18.9,6.4,39.7,0,0,0,,0,0,28.3,18.3,254.6,1021.5,51.2,9.9,85.2,7.2,4,10,2024-01-15T07:11:06,2024-01-15T16:36:22,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-16,34,25.1,28.5,26.9,10,19.9,25.6,90.3,0.553,100,62.5,"rain,snow",2.1,0,33.9,22.8,332.6,1011.1,96.6,4.2,6.8,0.7,0,10,2024-01-16T07:10:38,2024-01-16T16:37:33,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-17,27,19,22.5,16.2,5.3,9.4,9.6,57.6,0,0,0,,0,0,28.9,19.5,275.3,1009.9,15.4,9.9,85.8,7.4,4,10,2024-01-17T07:10:08,2024-01-17T16:38:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-18,29,18,23.6,20.1,2.7,11.4,10.3,56.4,0,0,0,,0,0,26.4,19.5,242.1,1017.8,75.1,9.9,57.3,4.9,3,10,2024-01-18T07:09:35,2024-01-18T16:39:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-19,29,20.1,25.4,20.9,6.6,16.1,13.3,60.5,0,0,0,snow,0.1,0,25.3,17.2,329,1010.6,97.3,9.9,42.6,3.6,2,10,2024-01-19T07:09:00,2024-01-19T16:41:10,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-20,20,14,16.4,8.1,-2.9,1.6,3.9,58.1,0,0,0,,0,0,29.8,18.2,301,1009.8,94.8,8.8,67,5.9,3,10,2024-01-20T07:08:23,2024-01-20T16:42:24,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-21,28.1,15.1,20.1,15.5,-2.8,5.8,4.2,50.3,0,0,0,,0,0,29,21.7,302.3,1021.6,42.1,9.9,94.3,8.1,4,10,2024-01-21T07:07:44,2024-01-21T16:43:38,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-22,38,19,28.9,31.1,7.5,19.7,11.5,47.9,0,0,0,,0,0,23.9,17.2,248.4,1029.3,49.5,9.9,86.1,7.4,4,10,2024-01-22T07:07:03,2024-01-22T16:44:53,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-23,39.8,34.1,37.1,35.1,25.4,30.9,23.6,58.6,0,0,0,,0,0,27.7,19.5,275.6,1030.2,94.3,9.6,31.6,2.9,2,10,2024-01-23T07:06:19,2024-01-23T16:46:09,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-24,38.9,32,35.2,36.8,24.8,30.7,35.1,99.7,0.359,100,58.33,"rain,snow",1.5,0,14.8,8,168.8,1032.8,100,3.9,16.5,1.4,1,10,2024-01-24T07:05:34,2024-01-24T16:47:25,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-25,50.9,38.9,44.4,50.9,33.9,40.5,43.4,96.3,0.337,100,41.67,rain,0,0,26.2,13.6,34.1,1020.9,98.7,9.2,48.4,4.2,2,10,2024-01-25T07:04:47,2024-01-25T16:48:42,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-26,41,38,39.4,37.8,29.8,32.9,39,98.5,0.676,100,45.83,rain,0,0,17.9,14.7,59.3,1020.4,100,5.2,21.8,1.9,1,10,2024-01-26T07:03:57,2024-01-26T16:49:59,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-27,38.9,35.1,36.6,38.9,27.6,31.5,35.2,94.7,0,0,0,,0,0,17.2,10.1,19.8,1022.4,99.8,8.8,29.7,2.5,2,10,2024-01-27T07:03:06,2024-01-27T16:51:16,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-28,37.1,34.1,36,33.6,23.6,28.9,35.1,96.5,0.497,100,54.17,"rain,snow",0.7,0,30.2,20.4,61.1,1013.7,100,7,15.5,1.4,1,10,2024-01-28T07:02:12,2024-01-28T16:52:34,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-29,36,33.2,34.3,26,21.7,24.4,30.4,86,0.125,100,25,"rain,snow",1.4,0,35.5,24.7,1.5,1009.2,97.8,8,39.6,3.5,2,10,2024-01-29T07:01:17,2024-01-29T16:53:52,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-30,33.2,26.1,28.8,25.7,15.5,19.8,23.3,80.2,0,0,0,,0,0,24.6,19.4,38,1023.5,100,9.2,41.5,3.6,2,10,2024-01-30T07:00:20,2024-01-30T16:55:10,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-01-31,35.1,28.1,31.1,28,21,24.8,23.8,74.3,0,0,0,,0,0,14.1,10.1,217.8,1020.6,100,9.9,26.3,2.4,1,10,2024-01-31T06:59:21,2024-01-31T16:56:29,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-01,42.2,34.1,38.2,40.5,26.8,32.2,32,78.8,0,0,0,,0,0,22.6,12.6,218.6,1014.7,98.6,9.9,37.3,3.2,2,10,2024-02-01T06:58:20,2024-02-01T16:57:47,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-02,42.2,35.2,39.6,37.9,28.2,34.6,33.7,79.8,0.042,100,8.33,"rain,snow",0,0,24.4,11,336.7,1011.8,100,9.3,27.2,2.3,1,10,2024-02-02T06:57:18,2024-02-02T16:59:06,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-03,38,29,33.3,31,18.7,24.5,19.4,58,0,0,0,,0,0,27.7,15.9,342.6,1015.8,67.5,9.9,91.3,7.8,5,10,2024-02-03T06:56:13,2024-02-03T17:00:24,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-04,41,24.1,32.2,35.3,14.4,23.6,13.7,47.1,0,0,0,,0,0,23.9,16.9,323.4,1013.7,8.5,9.9,110.2,9.4,5,10,2024-02-04T06:55:07,2024-02-04T17:01:43,0.83,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-05,39.9,26.1,33.7,32.9,15.7,25.3,9.9,39.1,0,0,0,,0,0,26.4,18,338.2,1012.8,31.9,9.9,113.1,9.7,5,10,2024-02-05T06:54:00,2024-02-05T17:03:02,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-06,37.2,29,32.6,30,18.3,24.3,21.5,63.6,0,0,0,,0,0,25.9,19.1,11.7,1021.6,69.2,9.9,74.5,6.4,4,10,2024-02-06T06:52:50,2024-02-06T17:04:21,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-07,39.1,28.9,33.7,34.9,19.8,27.4,26.3,74.2,0,0,0,,0,0,21.5,13.7,29.1,1025.5,46.4,9.9,80.8,7.1,5,10,2024-02-07T06:51:40,2024-02-07T17:05:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-08,41.2,28,34.6,37,25.4,31.4,28.1,78,0,0,0,,0,0,11.2,9,119.3,1026.2,39.7,9.9,99.2,8.7,5,10,2024-02-08T06:50:27,2024-02-08T17:06:58,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-09,48,29.9,37.6,42.7,23.2,32.2,33.4,85.6,0,0,0,,0,0,21.9,12.7,187.4,1020.1,70.7,9.9,52.8,4.5,4,10,2024-02-09T06:49:14,2024-02-09T17:08:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-10,59,35.8,46.6,59,28.9,43.9,40.1,80.8,0.039,100,4.17,rain,0,0,29.4,12.5,228.2,1009.1,80.6,9.6,78.9,6.7,3,10,2024-02-10T06:47:58,2024-02-10T17:09:35,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-11,49.7,39.6,45.6,44.4,32.7,39.9,31.9,59.4,0,0,0,,0,0,24.2,14.9,278.7,1009.9,90,9.9,68.9,6,3,10,2024-02-11T06:46:41,2024-02-11T17:10:53,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-12,45.1,33.7,38.9,42,26.5,34.2,28.1,65.5,0,0,0,,0,0,19.7,11.3,318.2,1011.1,62.8,9.9,114.5,9.9,5,10,2024-02-12T06:45:23,2024-02-12T17:12:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-13,38,32,35.1,31.1,19.3,26,27.7,75.5,0.246,100,29.17,"rain,snow",1.6,0.7,41.9,22.8,15.3,1002.6,87,8.1,16.8,1.4,1,10,2024-02-13T06:44:04,2024-02-13T17:13:28,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-14,33.1,27,30.8,23.5,14.3,19.1,12,47.4,0,0,0,,0,0,42.5,27.4,295.1,1008.9,24.8,9.9,113.7,9.8,5,10,2024-02-14T06:42:43,2024-02-14T17:14:46,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-15,38.9,25,31.1,34.7,11.6,21.3,8.1,40.2,0.011,100,4.17,"rain,snow",0,0,33.3,20.5,274,1015,49.2,9.4,114.5,9.9,5,10,2024-02-15T06:41:21,2024-02-15T17:16:03,0.2,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-16,38.9,29.1,34.2,28.8,19.5,24.2,17.7,53.5,0,0,0,"rain,snow",0.8,0,42.6,25.1,278.1,1006.3,50.5,9.8,128.9,11.1,5,10,2024-02-16T06:39:58,2024-02-16T17:17:21,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-17,35.1,26.1,30.5,28.7,14.1,22.7,16.3,56.3,0,0,0,"rain,snow",0,0,29.5,17.1,272.9,1007.6,78.7,9.7,58.2,5,5,10,2024-02-17T06:38:33,2024-02-17T17:18:38,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-18,37.1,20.9,29.3,27.2,8,18.6,10.1,44.7,0,0,0,,0,0,32.2,19.6,242.1,1008.9,54.3,9.9,115.2,10.1,6,10,2024-02-18T06:37:08,2024-02-18T17:19:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-19,36.1,28.1,32.5,30.4,16.8,23.4,7.6,37.3,0,0,0,,0,0,26.3,17.1,277.2,1018,19.3,9.9,128,11.2,5,10,2024-02-19T06:35:41,2024-02-19T17:21:11,0.33,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-20,35.2,20,27.2,29.4,8.6,19.3,9.4,47.6,0,0,0,,0,0,20.8,12.5,13.9,1031.5,16,9.9,128.4,11.1,6,10,2024-02-20T06:34:13,2024-02-20T17:22:27,0.37,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-21,37.2,22.7,30.2,31.2,15.6,24,20.6,67.5,0,0,0,,0,0,19.2,16,126,1031.5,48.1,9.9,111,9.6,5,10,2024-02-21T06:32:44,2024-02-21T17:23:42,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-22,43.1,24.8,33.4,36.2,17.1,27.5,25.5,73.3,0,0,0,,0,0,20.4,13.7,179.4,1016,47.1,9.9,128.2,11,5,10,2024-02-22T06:31:14,2024-02-22T17:24:58,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-23,42.2,36,38.7,39.9,28.1,34.6,31.9,76.3,0.069,100,29.17,rain,0,0,18.6,11.3,103.2,1000.3,100,6.6,24.2,2.2,1,10,2024-02-23T06:29:43,2024-02-23T17:26:13,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-24,38.9,20.1,34.6,33.9,6.5,25.5,22.8,64.9,0,0,0,,0,0,29.8,19.4,320.4,1003.4,65.2,9,70.4,6.2,3,10,2024-02-24T06:28:11,2024-02-24T17:27:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-25,34.1,17,25.3,27.9,5.7,16.2,6.1,43.9,0,0,0,,0,0,24.2,15.8,237.5,1018.9,21,9.9,143.2,12.3,9,10,2024-02-25T06:26:39,2024-02-25T17:28:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-26,55.1,29,41.8,55.1,18.8,35.8,30.6,65.2,0,0,0,,0,0,29.4,20.7,220.6,1015.9,57.3,9.9,115.7,9.8,6,10,2024-02-26T06:25:05,2024-02-26T17:29:57,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-27,52.1,30.7,40.9,52.1,25,37.4,37.7,88.7,0.013,100,4.17,rain,0,0,30.2,14.9,162.5,1017.7,53.3,9.3,133.5,11.6,5,10,2024-02-27T06:23:31,2024-02-27T17:31:11,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-28,55.2,47.9,53.2,55.2,39.7,52.9,51.5,94.1,0.181,100,37.5,rain,0,0,42.8,26.4,197.1,1005.4,99.8,8.2,34,2.8,2,10,2024-02-28T06:21:55,2024-02-28T17:32:25,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-02-29,39.8,27,30.6,28.2,12.3,17.9,10.9,44.7,0.051,100,12.5,"rain,snow",0,0,53,29.9,284.1,1018.4,40.6,9.6,114.3,9.8,4,10,2024-02-29T06:20:19,2024-02-29T17:33:38,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-01,42.2,22.8,32.2,35.9,12.5,23.3,12.3,43.5,0,0,0,,0,0,29.4,17.1,246.7,1033.6,41.1,9.9,151.5,13.2,6,10,2024-03-01T06:18:43,2024-03-01T17:34:51,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-02,45.1,34.1,40.1,40.9,24.7,34.6,35.7,84.9,0.725,100,37.5,rain,0,0,26.5,13.6,148,1029.8,99.4,7.4,33.9,3,1,10,2024-03-02T06:17:05,2024-03-02T17:36:04,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-03,57,44.3,49.1,57,40.8,47.5,45.8,88.9,0.729,100,25,rain,0,0,33.1,14.8,343.4,1020.1,91.8,7.5,71.6,6.1,4,10,2024-03-03T06:15:27,2024-03-03T17:37:17,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-04,50.9,39,44.4,50.9,31.4,39.1,42,91.6,0,0,0,,0,0,19.7,15.9,55.8,1029.9,90.7,7.1,83.9,7.5,3,10,2024-03-04T06:13:49,2024-03-04T17:38:29,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-05,41.1,38.1,39.9,38,31.7,34.5,39.8,99.7,0.175,100,41.67,rain,0,0,26.4,11.3,57.2,1024,100,1.1,33.5,3,1,10,2024-03-05T06:12:09,2024-03-05T17:39:41,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-06,50,42.2,44.1,50,35.1,39.7,43.4,97.6,0.156,100,25,rain,0,0,23,13.6,2.6,1016.6,98.6,5.5,61.7,5.3,3,10,2024-03-06T06:10:29,2024-03-06T17:40:53,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-07,45.1,41,42.6,37.5,31.1,34.3,40.3,91.6,1.294,100,54.17,rain,0,0,46.3,25,14.9,1013.3,98.8,6.4,25.5,2.1,1,10,2024-03-07T06:08:49,2024-03-07T17:42:04,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-08,44.2,35.1,39.5,38,25.3,32.3,30,68.5,0,0,0,,0,0,29.5,20.5,33.6,1025.4,35.8,9.9,162.6,14,7,10,2024-03-08T06:07:08,2024-03-08T17:43:15,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-09,39.9,33,37.6,34.9,26.9,30.5,33.9,86.7,0.036,100,4.17,rain,0,0,33.3,24.7,118.1,1022.4,93.9,9.6,56.3,4.8,3,10,2024-03-09T06:05:27,2024-03-09T17:44:26,0.98,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-10,52,39,46,52,29.3,39.8,40.4,81.9,0.893,100,33.33,rain,0,0,51.4,20.6,251.3,992.7,95.9,7.2,109.6,9,6,10,2024-03-10T07:03:45,2024-03-10T18:45:37,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-11,45,34.1,38.9,36.6,21.7,28.8,26.3,60.4,0,0,0,,0,0,45.8,33,291.4,995.3,75.2,9.8,102,8.6,7,10,2024-03-11T07:02:03,2024-03-11T18:46:47,0.04,Partially cloudy,Partly cloudy throughout the day.,wind,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-12,54.1,37.1,45.2,54.1,28.7,40.4,30.2,55.5,0,0,0,,0,0,37.8,22.9,297.5,1005.5,11.7,9.9,179.9,15.5,7,10,2024-03-12T07:00:21,2024-03-12T18:47:58,0.08,Clear,Clear conditions throughout the day.,clear-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2024-03-13,47.4,37.8,42.6,43.7,31.4,37,29,58.8,0,0,0,,0,0,21.9,16,73.1,1013.3,36.5,9.9,177.3,15.3,7,10,2024-03-13T06:58:38,2024-03-13T18:49:08,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
