name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Boston,2025-02-10T13:00:00,32,21.6,15.2,49.42,0,0,,0,4.13,23,15,300,1025,89,9.9,679,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T14:00:00,30,20.5,17,57.95,0,0,,0,4.09,23.1,11.5,309,1024.7,99.8,9.9,726,2.6,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T15:00:00,30.9,20.6,14,49.12,0,0,,0,4.09,29.8,13.7,301,1025.1,99.8,9.9,571,2.1,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T16:00:00,32,23,12.8,44.66,0,0,,0,4.09,21.9,11.4,290,1025.4,87.9,9.9,666,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T17:00:00,30.8,21,13.9,49.06,0,0,,0,4.06,18.8,12.6,290,1025.9,88.6,9.9,647,2.3,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T18:00:00,30.8,22.2,13.9,49.07,0,0,,0,4.06,14.5,10.1,281,1026.6,87.9,9.9,652,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T19:00:00,29.9,19.4,11.9,46.66,0,0,,0,4.06,18.3,13.6,320,1027.2,88,9.9,651,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T20:00:00,28.9,20.5,11,46.68,0,0,,0,4.06,11.9,9,290,1027.6,48.3,9.9,776,2.8,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T21:00:00,27.9,18.7,11,48.69,0,0,,0,4.09,11.9,9.9,311,1028.3,86.9,9.9,732,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T22:00:00,25.9,14.9,11,52.67,0,0,,0,4.09,11.9,12.5,329,1028.8,50,9.9,809,2.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T23:00:00,24.1,14,11,56.86,0,0,,0,4.09,11.4,10,340,1029.1,88.1,9.9,724,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T00:00:00,21.8,17.4,10.1,60.07,0,0,,0,4.09,11.6,3.2,340,1029.2,26.5,9.9,520,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T01:00:00,20.7,20.7,9,59.84,0,0,,0,4.09,10.7,0,0,1029,0,9.9,538,1.9,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T02:00:00,19.7,10,9.9,65.42,0,0,,0,4.09,10.1,7.8,222,1029.3,0,9.9,550,2,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T03:00:00,20.6,10.3,10,62.97,0,0,,0,4.09,10.3,8.9,232,1029,0,9.9,554,2,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T04:00:00,19.6,10.9,10.7,67.89,0,0,,0,4.09,10.1,6.7,222,1028.9,25.6,9.9,563,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T05:00:00,19.6,9.8,11.6,70.59,0,0,,0,4.09,11.9,7.8,232,1029.3,25.6,9.9,642,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T06:00:00,22.4,13.2,12.4,65.14,0,0,,0,4.09,12.8,7.8,250,1029.2,25.6,9.9,716,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T07:00:00,21.2,11.9,12.4,68.22,0,0,,0,4.09,13.2,7.8,232,1029.5,85.5,9.9,606,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T08:00:00,23.7,14.9,13.7,65.16,0,0,,0,4.09,14.1,7.8,242,1029.7,85.5,9.9,554,2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T09:00:00,24.9,14.3,12.8,59.51,0,0,,0,4.09,14.3,11.2,231,1029.7,85.5,9.9,207,0.7,2,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-11T10:00:00,27,16.2,11.9,52.56,0,0,,0,4.09,16.1,12.6,269,1028.9,85.5,9.9,309,1.1,3,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-11T11:00:00,28.1,16.7,12.8,52.08,0,0,,0,4.06,20.9,14.9,250,1028.7,96.5,9.9,759,2.7,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T12:00:00,29.9,19.9,11,44.83,0,0,,0,4.06,21.7,12.7,270,1027.7,96.5,9.9,314,1.1,3,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-11T13:00:00,30.8,19.4,11.9,44.88,0,0,,0,4.06,26.2,17,231,1026.5,96.5,9.9,761,2.7,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T14:00:00,30.9,22.1,11.9,44.88,0,0,,0,4.06,20.6,10.4,240,1025.5,96.5,9.9,646,2.3,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T15:00:00,32,22.5,11.9,42.85,0,0,,0,4.02,16.1,12.6,250,1024.9,96.5,9.9,730,2.6,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T16:00:00,30.9,19.9,12.8,46.5,0,0,,0,4.02,18.3,15.8,220,1024.8,96.5,9.9,772,2.8,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T17:00:00,30.8,21.7,12.8,46.64,0,0,,0,4.02,16.1,11.2,229,1025.3,99.8,9.9,688,2.5,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T18:00:00,30.8,21.7,12.8,46.61,0,0,,0,4.06,15.7,11.2,220,1025.7,100,9.9,747,2.7,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T19:00:00,30.8,20.6,13.9,49.04,0,0,,0,4.02,16.6,13.6,219,1025.9,100,9.9,756,2.7,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T20:00:00,29.9,20,12.8,48.38,0,0,,0,4.06,17.7,12.5,230,1025.7,99.8,9.9,522,1.9,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-11T21:00:00,29.9,20.5,12.8,48.46,0,0,,0,4.06,17.4,11.2,220,1025.7,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-11T22:00:00,29.9,20.5,15.1,53.62,0,0,,0,4.06,16.6,11.2,220,1026,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-11T23:00:00,29.1,20.6,17,60.32,0,0,,0,4.06,14.1,9.1,229,1026,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T00:00:00,29,22,17,60.4,0,0,,0,4.06,12.3,6.8,220,1026,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T01:00:00,29.8,23.1,17.9,60.74,0,0,,0,4.06,10.7,6.7,222,1025.1,97.9,9.9,585,2.1,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-12T02:00:00,29.8,26.5,18,60.98,0,0,,0,4.06,9.4,3.2,232,1024.9,96.5,9.9,533,1.9,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-12T03:00:00,29.8,29.8,18,60.96,0,0,,0,4.06,6.9,0,0,1024.9,97.4,9.9,546,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-12T04:00:00,28.1,24.5,18,65.51,0,0,,0,4.06,5.6,3.2,350,1025.2,96.5,9.9,571,2.1,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-12T05:00:00,26.9,21.6,18,68.61,0,0,,0,3.94,8.1,4.5,10,1025.4,98.4,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T06:00:00,25,15.8,15.2,65.83,0,0,,0,3.9,13.6,8.9,10,1026,51.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T07:00:00,25.1,15.1,17,70.99,0,0,,0,3.86,15,10.1,360,1026.7,87.3,9.9,10,0,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T08:00:00,25.1,13.8,17.9,73.85,0,0,,0,3.82,14.8,12.5,9,1026.8,97,9.9,71,0.3,1,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T09:00:00,27,17.4,19.9,74.41,0,0,,0,3.82,15.4,10.1,360,1026.9,94.4,9.9,155,0.6,2,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T10:00:00,31.9,19.8,24.9,75.1,0,0,,0,3.78,27.7,20.4,49,1027.5,98.5,9.9,54,0.2,1,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T11:00:00,33.1,22,26,74.8,0,0,,0,3.78,24.2,18.1,50,1028.1,99.8,9.9,117,0.4,1,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T12:00:00,32,20.9,25,75.12,0,0,,0,3.74,24.2,17,40,1027.8,100,9.9,59,0.2,1,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T13:00:00,32,22.5,25,75.24,0,0,,0,3.74,24.6,12.6,50,1027.2,100,9.9,43,0.2,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T14:00:00,32,22,25,75.24,0,0,,0,3.74,24.2,13.8,60,1026.9,100,9.9,40,0.1,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T15:00:00,32,21.6,24.1,72.55,0,0,,0,3.74,23.7,14.8,70,1026.9,100,9.9,27,0.1,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T16:00:00,32,22.1,24.1,72.55,0,0,,0,3.7,22.6,13.6,60,1028.4,100,9.9,12,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T17:00:00,32,22.1,24.2,72.61,0,0,,0,3.74,20.1,13.7,60,1029,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T18:00:00,31.9,21.2,25,75.38,0,0,,0,3.74,19,15.8,60,1028.7,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T19:00:00,32,21.3,25,75.23,0,0,,0,3.74,19.2,15.8,70,1029.2,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-12T20:00:00,32,20.5,24.1,72.55,0,0,,0,3.7,20.6,18,89,1029,100,9.9,790,2.8,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-12T21:00:00,32,20.2,25.1,75.34,0,0,,0,3.7,21.9,19.3,90,1028.4,100,8,554,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-12T22:00:00,33.1,22.1,26,74.87,0,0,,0,3.74,22.6,18,100,1028.1,100,8.7,757,2.7,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-12T23:00:00,33.1,21.4,26.1,75.08,0,0,,0,3.74,22.8,20.4,100,1027.2,100,4.9,769,2.8,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T00:00:00,32,19.3,27,81.65,0,0,,0,3.78,23.5,22.6,100,1026.7,100,6.1,623,2.2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T01:00:00,32,19.8,28.1,85.54,0,0,,0,3.82,29.8,20.3,100,1025.2,100,1.9,662,2.4,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T02:00:00,33.2,21.1,29,84.62,0,0,,0,3.86,31.1,21.5,99,1024.9,100,3.1,794,2.9,0,,Overcast,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T03:00:00,33.1,21.7,29.9,87.76,0.012,100,"rain,snow",0.04,3.9,25.7,19.2,90,1023.8,100,2.5,759,2.7,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T04:00:00,33.2,22.1,30.8,90.96,0.02,100,"rain,snow",0.04,4.02,24.8,18,90,1022.4,100,2.5,794,2.9,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T05:00:00,33.2,22.8,30.8,90.87,0.05,100,"rain,snow",0.04,3.94,25.1,15.9,100,1020.3,100,1.9,782,2.8,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T06:00:00,34.1,22,33.1,96.22,0.032,100,"rain,snow",0.04,3.78,27.7,22.5,90,1019.4,100,2.5,752,2.7,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T07:00:00,35.1,24.6,33.1,92.38,0.041,100,"rain,snow",0.12,3.62,24.4,18,109,1018.5,100,1.9,758,2.7,8,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T08:00:00,35.1,25.3,34,95.81,0.093,100,"rain,snow",0.16,3.5,22.8,15.8,99,1016.4,100,1.3,788,2.8,8,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T09:00:00,36,27.2,35,96.27,0.078,100,rain,0.2,3.43,28.9,13.6,70,1014.8,100,1.9,25,0.1,0,,"Rain, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-13T10:00:00,36,28.7,35.9,99.66,0.058,100,rain,0.16,3.31,22.1,10.1,69,1012.1,100,1.3,36,0.1,0,,"Rain, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-13T11:00:00,37.1,30,37.1,99.66,0.031,100,rain,0.08,3.23,20.6,10.2,59,1009.4,100,0.6,805,2.9,8,,"Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T12:00:00,38.1,32.9,38,99.8,0,0,,0,3.15,15.4,6.8,50,1006.5,100,0.6,701,2.5,7,,Overcast,fog,"KOWD,72509854704,0518W,KBOS,72509014739"
Boston,2025-02-13T13:00:00,38.9,38.9,38.9,99.8,0.012,100,rain,0,3.03,23.9,0.2,359,1004.2,100,0.6,548,2,5,,"Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T14:00:00,38.9,32.2,37.1,93.12,0,0,,0,2.87,15.9,10.2,280,1004.1,100,0.7,548,2,5,,Overcast,fog,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T15:00:00,38.9,32.2,37.1,93.04,0.012,100,rain,0,2.76,16.1,10.3,291,1003.4,100,9.9,759,2.7,8,,"Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T16:00:00,38.9,32.7,35.9,89.05,0,0,,0,2.52,15,9.1,280,1004.3,100,9.9,740,2.7,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T17:00:00,38,32.2,35.1,89.06,0,0,,0,2.83,17,7.9,269,1005.4,100,9.9,863,3.1,9,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T18:00:00,38.9,32.7,35.1,86.09,0,0,,0,2.87,20.8,9,259,1006.1,100,9.9,663,2.4,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T19:00:00,38.9,31.8,35.1,85.98,0,0,,0,2.68,25.1,11.3,250,1007.1,49.2,9.9,483,1.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T20:00:00,39.8,31.6,35,82.95,0,0,,0,2.76,27.3,14.9,270,1008.9,86.5,9.9,476,1.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T21:00:00,38.9,29.2,27,62,0,0,,0,2.8,33.6,19.5,289,1010.4,27.3,9.9,441,1.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-13T22:00:00,37.1,26,24.1,58.94,0,0,,0,2.76,37.8,23,271,1011.8,26,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-13T23:00:00,35.1,23.1,20,53.81,0,0,,0,2.72,36.8,23.8,270,1013.5,26.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-14T00:00:00,34,22.5,18,51.42,0,0,,0,2.68,36.7,20.7,270,1014.9,25.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-14T01:00:00,33.1,21.6,17.1,51.28,0,0,,0,2.64,30.5,19.5,270,1015.7,25.6,9.9,515,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T02:00:00,32,21.1,17.1,53.73,0,0,,0,2.64,29.1,16.1,280,1017.2,0,9.9,501,1.8,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T03:00:00,30.9,19.4,16,53.72,0,0,,0,2.64,26.6,17.1,280,1018.4,50.2,9.9,476,1.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T04:00:00,29.9,15.4,12.8,48.39,0,0,,0,2.6,37.8,27.4,290,1019.8,25.6,9.9,684,2.5,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T05:00:00,29,15.3,9,42.38,0,0,,0,2.52,37.7,22.8,281,1021.2,25.6,9.9,438,1.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T06:00:00,29,15.6,6.1,37.32,0,0,,0,2.48,33.3,21.7,290,1022.5,25.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-14T07:00:00,29,16.6,6.2,37.43,0,0,,0,2.44,27.6,18.2,280,1024.4,25.6,9.9,14,0.1,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-14T08:00:00,29.9,19.3,6.2,36.1,0,0,,0,2.44,25.2,13.8,290,1025.8,0,9.9,613,2.2,6,,Clear,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T09:00:00,29,15,5,35.42,0,0,,0,2.4,41,24,300,1027,25.6,9.9,529,1.9,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T10:00:00,29.9,16.5,5,34.16,0,0,,0,2.4,32.2,22.8,290,1027.8,25.6,9.9,438,1.6,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T11:00:00,30.8,18,5,32.93,0,0,,0,2.4,36.7,21.7,310,1027.8,26,9.9,369,1.3,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T12:00:00,32,20.7,5,31.39,0,0,,0,2.36,40.2,17.4,291,1028,25.6,9.9,508,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T13:00:00,32,19.2,5,31.37,0,0,,0,0,36,22.9,300,1028.3,26.4,9.9,448,1.6,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T14:00:00,33.2,20.7,6.2,31.62,0,0,,0,0,40.2,23,281,1028,25.6,9.9,131,0.5,1,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-14T15:00:00,33.1,21,6.2,31.62,0,0,,0,0,38.5,21.8,290,1028.7,26.1,9.9,106,0.4,1,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-14T16:00:00,33.1,21.6,6.2,31.62,0,0,,0,0,36.2,19.5,299,1029.4,26,9.9,548,2,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T17:00:00,32,21.5,5,31.43,0,0,,0,0,29.5,15,290,1030.6,25.6,9.9,8,0,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-14T18:00:00,30.8,20.5,6.1,34.72,0,0,,0,0,26.3,13.7,289,1031.3,25.6,9.9,569,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T19:00:00,29.9,19.4,7.1,37.53,0,0,,0,0,21.7,13.7,280,1032.6,0,9.9,651,2.3,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T20:00:00,29,18.2,8.1,40.83,0,0,,0,0,20.4,13.8,290,1032.7,48.3,9.9,646,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T21:00:00,28.1,18.2,8.1,42.31,0,0,,0,0,18.3,11.2,300,1032.5,85.5,9.9,716,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T22:00:00,26.9,18,7.1,42.35,0,0,,0,0,16.1,9.1,319,1033,85.5,9.9,682,2.5,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-14T23:00:00,26,17.6,3.9,38.06,0,0,,0,0,13.6,7.9,299,1033.1,48.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-15T00:00:00,25,15.6,3.9,39.77,0,0,,0,0,13.2,9.1,289,1033.6,48.3,9.9,733,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T01:00:00,25,14.3,3.9,39.8,0,0,,0,0,14.1,11.2,280,1034.2,48.3,9.9,747,2.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T02:00:00,24.1,13.3,5,43.45,0,0,,0,0,15,11.2,299,1034.6,85.5,9.9,700,2.5,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T03:00:00,22.9,11.8,5,45.66,0,0,,0,0,14.1,11.1,289,1034.1,85.5,9.9,709,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T04:00:00,22.8,14.6,6.2,48.55,0,0,,0,0,12.5,6.7,290,1033.8,85.5,9.9,744,2.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T05:00:00,22.7,13.7,6.2,48.6,0,0,,0,0,12.1,7.8,291,1034.3,85.5,9.9,702,2.5,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T06:00:00,21.6,13.3,6.3,50.94,0,0,,0,0,12.3,6.7,311,1034.1,86.3,9.9,916,3.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
