STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00198368,"NWS BOSTON NORTON, MA US",8/17/2008,0,0,0,85,59,66,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/18/2008,0,0,0,89,63,70,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/19/2008,0.24,0,0,82,54,54,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/20/2008,0,0,0,76,49,55,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/21/2008,0,0,0,82,50,59,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/22/2008,0,0,0,85,55,61,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/23/2008,0,0,0,84,53,60,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/24/2008,0,0,0,84,55,64,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/25/2008,0.01,0,0,86,61,61,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/26/2008,0,0,0,77,52,57,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/27/2008,0,0,0,79,50,57,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/28/2008,0,0,0,80,53,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/29/2008,0,0,0,82,55,66,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/30/2008,0.02,0,0,76,66,67,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/31/2008,0,0,0,84,58,58,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/1/2008,0,0,0,85,56,63,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/2/2008,0,0,0,79,57,57,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/3/2008,0,0,0,81,56,62,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/4/2008,0,0,0,90,62,70,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/5/2008,0,0,0,87,68,72,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/6/2008,3.55,0,0,80,71,73,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/7/2008,0.27,0,0,83,60,60,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/8/2008,0,0,0,82,56,60,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/9/2008,0.34,0,0,77,59,62,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/10/2008,0,0,0,73,49,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/11/2008,0,0,0,73,46,54,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/12/2008,0.4,0,0,68,51,64,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/13/2008,0.01,0,0,75,63,65,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/14/2008,0.58,0,0,72,65,72,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/15/2008,0,0,0,83,60,60,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/16/2008,0,0,0,70,54,54,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/17/2008,0,0,0,74,53,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/18/2008,0,0,0,68,47,48,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/19/2008,0,0,0,63,44,44,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/20/2008,0,0,0,70,44,48,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/21/2008,0,0,0,81,43,59,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/22/2008,0,0,0,61,46,46,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/23/2008,0,0,0,67,43,43,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/24/2008,0,0,0,68,40,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/25/2008,0,0,0,68,40,58,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/26/2008,2.79,0,0,67,58,65,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/27/2008,1.56,0,0,70,65,67,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/28/2008,0.64,0,0,73,67,67,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/29/2008,0.08,0,0,73,60,60,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/30/2008,0.01,0,0,68,60,60,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/1/2008,0,0,0,74,59,61,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/2/2008,0.07,0,0,67,45,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/3/2008,0,0,0,66,43,43,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/4/2008,0,0,0,65,39,44,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/5/2008,0.02,0,0,53,40,50,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/6/2008,0.01,0,0,62,40,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/7/2008,0,0,0,68,36,38,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/8/2008,0,0,0,71,33,57,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/9/2008,0.03,0,0,76,56,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/10/2008,0,0,0,72,46,46,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/11/2008,0,0,0,71,41,46,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/12/2008,0,0,0,71,41,48,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/13/2008,0,0,0,68,43,53,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/14/2008,0,0,0,66,50,58,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/15/2008,0,0,0,68,50,50,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/16/2008,0,0,0,70,49,53,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/17/2008,0,0,0,62,40,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/18/2008,0,0,0,53,35,38,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/19/2008,0,0,0,50,36,36,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/20/2008,0,0,0,58,35,37,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/21/2008,0,0,0,63,30,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/22/2008,0.02,0,0,45,40,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/23/2008,0,0,0,49,27,27,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/24/2008,0,0,0,63,25,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/25/2008,0.22,0,0,69,39,64,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/26/2008,0.73,0,0,69,45,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/27/2008,0,0,0,69,39,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/28/2008,0.69,0,0,53,37,37,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/29/2008,0,0,0,47,33,33,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/30/2008,0,0,0,47,28,28,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/31/2008,0,0,0,64,25,47,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/1/2008,0,0,0,63,34,34,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/2/2008,0,0,0,46,25,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/3/2008,0,0,0,52,22,46,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/4/2008,0,0,0,65,38,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/5/2008,0.01,0,0,67,46,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/6/2008,0.68,0,0,57,53,53,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/7/2008,0,0,0,59,53,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/8/2008,0.18,0,0,61,55,57,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/9/2008,0.04,0,0,58,42,42,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/10/2008,0,0,0,54,37,37,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/11/2008,0,0,0,52,31,39,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/12/2008,0,0,0,50,30,30,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/13/2008,0.06,0,0,50,30,47,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/14/2008,0.11,0,0,62,47,58,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/15/2008,0.68,0,0,70,58,66,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/16/2008,0.26,0,0,66,39,39,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/17/2008,0,0,0,50,29,29,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/18/2008,0,0,0,42,27,27,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/19/2008,0,0,0,35,20,21,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/20/2008,0,0,0,36,20,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/21/2008,0,0,0,35,17,22,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/22/2008,0,0,0,30,19,20,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/23/2008,0,0,0,34,19,27,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/24/2008,0,0,0,44,19,44,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/25/2008,2.24,0,0,53,36,36,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/26/2008,0,0,0,46,28,32,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/27/2008,0,0,0,46,28,28,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/28/2008,0.09,0,0,47,25,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/29/2008,0,0,0,47,25,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/30/2008,1.05,0,0,44,21,44,,,,,1,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/1/2008,0.16,0,0,59,44,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/2/2008,0,0,0,50,32,32,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/3/2008,0,0,0,46,24,34,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/4/2008,0.01,0,0,55,34,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/5/2008,0,0,0,42,25,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/6/2008,0,0,0,40,17,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/7/2008,0.14,1.4,1,33,22,22,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/8/2008,0,0,0,24,9,10,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/9/2008,0.03,0,0,55,9,55,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/10/2008,0.46,0,0,62,41,41,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/11/2008,1.82,0,0,41,37,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/12/2008,1.83,0,0,64,31,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/13/2008,0,0,0,31,18,19,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/14/2008,0,0,0,47,16,47,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/15/2008,0.01,0,0,61,46,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/16/2008,0.19,0.1,0,56,28,28,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/17/2008,0.33,0.3,0,40,27,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/18/2008,0,0,0,41,25,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/19/2008,0.91,9.4,9,30,20,20,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/20/2008,0.11,2.8,11,22,14,20,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/21/2008,0.51,3.2,12,33,20,25,,,,,1,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/22/2008,0,0,10,25,14,16,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/23/2008,0,0,9,30,11,23,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/24/2008,0.19,0,2,52,23,52,,,,,1,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/25/2008,0.14,0,0,54,24,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/26/2008,0,0,0,38,18,35,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/27/2008,0.26,0,0,49,32,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/28/2008,0,0,0,58,45,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/29/2008,0,0,0,45,28,28,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/30/2008,0.02,0.3,0,40,27,27,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/31/2008,0.49,8,,30,7,7,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/1/2009,0,0,7,19,4,11,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/2/2009,0,0,6,36,8,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/3/2009,0.03,0.7,5,35,23,23,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/4/2009,0,0,3,38,20,23,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/5/2009,0.03,0,2,39,23,30,,,,,,,1,
USC00198368,"NWS BOSTON NORTON, MA US",1/6/2009,0,0,2,34,23,29,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/7/2009,1.45,0.5,2,37,28,31,,,,,1,,1,
USC00198368,"NWS BOSTON NORTON, MA US",1/8/2009,0.03,0,2,41,24,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/9/2009,0,0,2,30,19,19,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/10/2009,0.11,1.5,4,29,13,21,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/11/2009,0.39,2.3,5,33,21,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/12/2009,0.03,0.5,5,31,13,13,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/13/2009,0.12,0,5,35,11,33,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/14/2009,0,0,5,34,14,14,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/15/2009,0,0,3,17,3,3,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/16/2009,0,0,3,21,-3,4,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/17/2009,0,0,3,20,-3,14,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/18/2009,0.68,8.9,12,29,14,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/19/2009,0.21,3.1,12,35,22,28,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/20/2009,0,0.1,12,35,20,20,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/21/2009,0,0,,28,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/22/2009,0,0,11,33,13,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/23/2009,0,0,10,42,13,37,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/24/2009,0,0,9,38,12,12,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/25/2009,0,0,9,25,0,9,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/26/2009,0,0,9,29,2,12,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/27/2009,0,0,8,30,11,18,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/28/2009,1.18,2.5,12,37,18,37,,,,,1,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/29/2009,0,0,10,37,18,18,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/30/2009,0,0,10,38,10,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/31/2009,0,0,9,28,17,17,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/1/2009,0,0,8,47,15,29,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/2/2009,0,0,7,56,25,34,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/3/2009,0.2,3.9,11,36,23,23,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/4/2009,0.03,1,11,29,12,12,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/5/2009,0,0,11,21,6,7,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/6/2009,0,0,11,30,1,15,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/7/2009,0,0,9,43,4,43,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/8/2009,0,0,5,54,33,33,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/9/2009,0,0,4,41,23,23,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/10/2009,0,0,3,38,19,35,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/11/2009,0,0,1,61,31,42,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/12/2009,0.18,0,0,54,40,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/13/2009,0,0,0,41,26,26,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/14/2009,0,0,0,42,22,29,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/15/2009,0,0,0,43,22,22,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/16/2009,0,0,0,38,20,23,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/17/2009,0,0,0,40,20,20,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/18/2009,0.16,1.2,1,41,15,35,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/19/2009,0.42,0.2,0,50,27,27,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/20/2009,0,0,0,30,21,26,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/21/2009,0,0,0,40,25,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/22/2009,0.69,0,0,42,24,33,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/23/2009,0,0,0,36,22,22,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/24/2009,0,0,0,39,18,25,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/25/2009,0,0,0,41,17,26,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/26/2009,0,0,0,47,22,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/27/2009,0.23,0,0,58,30,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/28/2009,0.09,0,0,50,31,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/1/2009,0.19,2,2,31,24,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/2/2009,0.85,6.2,7,26,17,17,,,,,,,1,
USC00198368,"NWS BOSTON NORTON, MA US",3/3/2009,0,0,6,29,12,12,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/4/2009,0,0,6,33,7,21,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/5/2009,0,0,5,42,11,32,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/6/2009,0,0,3,49,31,41,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/7/2009,0,0,0,65,37,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/8/2009,0,0,0,62,45,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/9/2009,0.83,0.1,0,45,31,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/10/2009,0,0,0,48,26,36,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/11/2009,0.12,0,0,51,36,42,,,,,1,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/12/2009,0,0,0,42,27,27,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/13/2009,0,0,0,39,21,24,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/14/2009,0,0,0,50,20,33,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/15/2009,0,0,0,61,26,30,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/16/2009,0,0,0,44,27,28,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/17/2009,0,0,0,53,26,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/18/2009,0,0,0,57,29,44,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/19/2009,0.12,0,0,48,34,35,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/20/2009,0,0,0,42,23,23,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/21/2009,0,0,0,47,19,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/22/2009,0,0,0,52,29,29,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/23/2009,0,0,0,36,20,20,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/24/2009,0,0,0,46,20,29,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/25/2009,0,0,0,53,28,32,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/26/2009,0.17,0,0,53,25,39,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/27/2009,0.09,0,0,61,39,42,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/28/2009,0,0,0,61,40,42,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/29/2009,0.65,0,0,46,40,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/30/2009,0.18,0,0,45,38,38,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/31/2009,0,0,0,57,31,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/1/2009,0.11,0,0,45,27,41,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/2/2009,0.15,0,0,53,41,50,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/3/2009,0.9,0,0,59,49,49,,,,1,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/4/2009,0,0,0,53,41,41,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/5/2009,0,0,0,60,39,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/6/2009,2.05,0,0,57,33,44,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/7/2009,0.01,0,0,53,35,35,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/8/2009,0,0,0,48,32,36,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/9/2009,0,0,0,63,28,37,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/10/2009,0.31,0,0,66,30,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/11/2009,0.79,0,0,45,34,35,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/12/2009,0,0,0,46,31,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/13/2009,0,0,0,56,31,39,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/14/2009,0,0,0,62,37,40,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/15/2009,0,0,0,56,31,31,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/16/2009,0,0,0,55,29,35,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/17/2009,0,0,0,71,32,55,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/18/2009,0.02,0,0,69,49,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/19/2009,0.04,0,0,56,36,36,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/20/2009,0.21,0,0,54,33,46,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/21/2009,1.59,0,0,59,46,53,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/22/2009,0.2,0,0,63,46,46,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/23/2009,0.02,0,0,60,43,45,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/24/2009,0,0,0,73,42,50,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/25/2009,0,0,0,81,49,57,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/26/2009,0,0,0,90,54,60,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/27/2009,0,0,0,83,51,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/28/2009,0,0,0,92,54,62,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/29/2009,0.02,0,0,64,43,43,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/30/2009,0,0,0,68,36,55,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/1/2009,0.01,0,0,64,55,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/2/2009,0.02,0,0,70,51,51,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/3/2009,0.04,0,0,65,42,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/4/2009,0.01,0,0,63,49,52,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/5/2009,0.81,0,0,53,46,46,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/6/2009,0.46,0,0,66,45,50,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/7/2009,0.41,0,0,68,50,56,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/8/2009,0,0,0,76,51,58,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/9/2009,0.09,0,0,74,55,59,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/10/2009,0,0,0,68,49,49,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/11/2009,0,0,0,65,42,48,,,,,,,,
